"user_id","age","num_clicks","num_sessions","avg_session_duration","gender","marital_status","has_children","home_country","home_city","num_trips","num_flights","total_money_spent_hotel","avg_distance_flown","customer_segmentation","perk_per_group"
"642786","42","109","8","100.00","F","Non_Married","No","usa","charlotte","3","3","4396","646.57","Solo","Regular Traveler"
"642820","49","99","8","92.25","F","Married","Yes","usa","las vegas","2","4","1172","2118.42","Family Travelers","Exlcusive Discount"
"643344","48","109","9","90.89","F","Married","Yes","usa","los angeles","2","2","298","3766.25","Family Travelers","Exlcusive Discount"
"643359","26","125","8","116.38","M","Non_Married","No","usa","santa ana","1","2","258","3311.91","Regular Travelers","Free hotel Meal"
"643359","26","125","8","116.38","M","Non_Married","No","usa","santa ana","1","2","258","3311.91","Regular Travelers","Regular Traveler"
"643359","26","125","8","116.38","M","Non_Married","No","usa","santa ana","1","2","258","3311.91","Solo","Free hotel Meal"
"643359","26","125","8","116.38","M","Non_Married","No","usa","santa ana","1","2","258","3311.91","Solo","Regular Traveler"
"643469","43","181","8","166.25","F","Married","No","usa","new york","3","2","4445","153.02","Couple Travelers","One Night Free Hotel with Flight"
"643645","47","121","8","112.88","F","Married","Yes","usa","new york","4","6","1366","3194.43","Group Travelers","One Night Free Hotel with Flight"
"643714","44","260","8","1006.88","F","Married","No","usa","chicago","2","4","140","6325.78","Group Travelers","One Night Free Hotel with Flight"
"643929","41","147","8","137.00","F","Married","No","usa","new york","2","2","2994","2405.78","Group Travelers","One Night Free Hotel with Flight"
"644467","33","101","8","93.75","F","Non_Married","Yes","usa","detroit","3","6","849.20","1380.61","Group Travelers","One Night Free Hotel with Flight"
"644784","36","117","8","108.88","F","Married","No","usa","san diego","1","2","456","1806.58","Couple Travelers","One Night Free Hotel with Flight"
"644870","48","165","9","135.11","F","Non_Married","No","usa","bakersfield","5","6","2186.5","3194.95","Regular Travelers","Free hotel Meal"
"644870","48","165","9","135.11","F","Non_Married","No","usa","bakersfield","5","6","2186.5","3194.95","Regular Travelers","Regular Traveler"
"644870","48","165","9","135.11","F","Non_Married","No","usa","bakersfield","5","6","2186.5","3194.95","Solo","Free hotel Meal"
"644870","48","165","9","135.11","F","Non_Married","No","usa","bakersfield","5","6","2186.5","3194.95","Solo","Regular Traveler"
"645047","44","407","8","1093.13","F","Non_Married","No","usa","milwaukee","4","8","1454","1314.45","Frequent Traveler","No Cancellation Fee"
"645168","38","96","8","89.75","F","Married","No","usa","baton rouge","3","6","477.0","8227.57","Group Travelers","One Night Free Hotel with Flight"
"645415","36","109","8","102.13","F","Non_Married","Yes","usa","san diego","2","2","3795","679.32","Family Travelers","Exlcusive Discount"
"645685","51","116","8","108.13","M","Non_Married","No","usa","orlando","4","8","897.25","1889.14","Frequent Traveler","No Cancellation Fee"
"645933","38","130","9","107.89","F","Married","No","usa","fresno","2","4","1190","2240.71","Group Travelers","One Night Free Hotel with Flight"
"646257","37","85","8","81.13","F","Non_Married","No","usa","indianapolis","1","2","639","410.48","Regular Travelers","Free hotel Meal"
"646257","37","85","8","81.13","F","Non_Married","No","usa","indianapolis","1","2","639","410.48","Regular Travelers","Regular Traveler"
"646257","37","85","8","81.13","F","Non_Married","No","usa","indianapolis","1","2","639","410.48","Solo","Free hotel Meal"
"646257","37","85","8","81.13","F","Non_Married","No","usa","indianapolis","1","2","639","410.48","Solo","Regular Traveler"
"646405","28","107","8","100.38","F","Non_Married","Yes","usa","los angeles","2","2","1391.00","2198.13","Family Travelers","Exlcusive Discount"
"646424","44","349","8","1060.25","F","Married","No","canada","montreal","3","3","4875.6","1781.89","Group Travelers","One Night Free Hotel with Flight"
"646455","52","132","8","122.38","F","Married","No","usa","houston","4","8","3609","2457.77","Frequent Traveler","No Cancellation Fee"
"646933","36","127","8","118.50","M","Married","No","usa","new york","2","4","3465","3147.84","Group Travelers","One Night Free Hotel with Flight"
"646937","46","167","9","138.44","F","Non_Married","Yes","usa","mobile","3","6","1687","2240.41","Group Travelers","One Night Free Hotel with Flight"
"647555","58","143","8","133.13","M","Married","No","usa","cleveland","1","2","232","498.61","Couple Travelers","One Night Free Hotel with Flight"
"647662","45","424","8","1139.38","F","Non_Married","No","usa","new york","3","6","722","1490.65","Regular Travelers","Free hotel Meal"
"647662","45","424","8","1139.38","F","Non_Married","No","usa","new york","3","6","722","1490.65","Regular Travelers","Regular Traveler"
"647662","45","424","8","1139.38","F","Non_Married","No","usa","new york","3","6","722","1490.65","Solo","Free hotel Meal"
"647662","45","424","8","1139.38","F","Non_Married","No","usa","new york","3","6","722","1490.65","Solo","Regular Traveler"
"647674","37","122","8","113.00","F","Non_Married","Yes","usa","chicago","4","6","1296.0","1880.57","Family Travelers","Exlcusive Discount"
"647804","57","91","8","84.13","M","Non_Married","Yes","usa","lincoln","2","4","2624.2","1599.17","Group Travelers","One Night Free Hotel with Flight"
"648379","40","99","8","92.00","M","Married","Yes","canada","montreal","1","2","980","3837.83","Family Travelers","Exlcusive Discount"
"648852","56","148","8","138.25","F","Married","Yes","canada","montreal","2","4","276","1578.15","Family Travelers","Exlcusive Discount"
"648983","37","212","9","175.44","F","Married","No","usa","boston","4","7","1816.30","1165.98","Group Travelers","One Night Free Hotel with Flight"
"648990","48","170","9","139.78","F","Married","No","usa","san jose","3","6","2255.0","1310.48","Group Travelers","One Night Free Hotel with Flight"
"649080","39","100","8","94.13","F","Non_Married","Yes","usa","houston","2","2","888","2068.70","Family Travelers","Exlcusive Discount"
"649081","44","180","8","168.13","F","Non_Married","No","usa","nashville","4","8","900","1061.11","Frequent Traveler","No Cancellation Fee"
"649208","35","179","8","164.88","F","Non_Married","Yes","usa","el paso","1","2","1008","2500.20","Family Travelers","Exlcusive Discount"
"649378","53","149","8","138.50","F","Non_Married","No","usa","washington","5","10","2417.2","2578.16","Frequent Traveler","No Cancellation Fee"
"650049","24","152","8","142.13","F","Non_Married","Yes","canada","gatineau","1","1","2928","349.22","Group Travelers","One Night Free Hotel with Flight"
"650055","34","84","8","78.38","F","Married","No","usa","new york","2","4","185","2342.43","Couple Travelers","One Night Free Hotel with Flight"
"650079","43","80","8","74.38","F","Married","No","usa","san antonio","2","4","1190","2489.14","Couple Travelers","One Night Free Hotel with Flight"
"650901","38","92","8","84.75","F","Non_Married","No","usa","baton rouge","4","4","3079","1821.87","Regular Travelers","Free hotel Meal"
"650901","38","92","8","84.75","F","Non_Married","No","usa","baton rouge","4","4","3079","1821.87","Regular Travelers","Regular Traveler"
"650901","38","92","8","84.75","F","Non_Married","No","usa","baton rouge","4","4","3079","1821.87","Solo","Free hotel Meal"
"650901","38","92","8","84.75","F","Non_Married","No","usa","baton rouge","4","4","3079","1821.87","Solo","Regular Traveler"
"651030","34","95","8","89.00","F","Married","No","usa","san francisco","3","4","580","3539.98","Couple Travelers","One Night Free Hotel with Flight"
"651193","45","118","8","109.13","F","Married","Yes","usa","tacoma","3","5","2282","7971.90","Group Travelers","One Night Free Hotel with Flight"
"651201","45","117","8","110.00","F","Non_Married","No","usa","chicago","4","8","1211.7","1031.35","Frequent Traveler","No Cancellation Fee"
"651269","48","151","9","124.00","F","Non_Married","Yes","usa","new york","4","8","767.7","2333.87","Frequent Traveler","No Cancellation Fee"
"651390","30","102","8","94.13","F","Non_Married","Yes","usa","stockton","1","2","0","4483.90","Family Travelers","Exlcusive Discount"
"651491","43","394","8","1079.50","M","Non_Married","No","usa","tallahassee","5","6","2695.25","1228.01","Regular Travelers","Free hotel Meal"
"651491","43","394","8","1079.50","M","Non_Married","No","usa","tallahassee","5","6","2695.25","1228.01","Regular Travelers","Regular Traveler"
"651491","43","394","8","1079.50","M","Non_Married","No","usa","tallahassee","5","6","2695.25","1228.01","Solo","Free hotel Meal"
"651491","43","394","8","1079.50","M","Non_Married","No","usa","tallahassee","5","6","2695.25","1228.01","Solo","Regular Traveler"
"651613","54","180","10","134.00","F","Non_Married","Yes","usa","madison","4","8","2434","1468.42","Frequent Traveler","No Cancellation Fee"
"651675","55","139","8","128.25","F","Non_Married","Yes","usa","tulsa","3","6","442.4","2041.70","Family Travelers","Exlcusive Discount"
"651744","48","413","8","1099.25","F","Non_Married","No","usa","chicago","3","6","1465.30","1676.43","Regular Travelers","Free hotel Meal"
"651744","48","413","8","1099.25","F","Non_Married","No","usa","chicago","3","6","1465.30","1676.43","Regular Travelers","Regular Traveler"
"651744","48","413","8","1099.25","F","Non_Married","No","usa","chicago","3","6","1465.30","1676.43","Solo","Free hotel Meal"
"651744","48","413","8","1099.25","F","Non_Married","No","usa","chicago","3","6","1465.30","1676.43","Solo","Regular Traveler"
"651805","48","78","8","71.75","M","Married","Yes","usa","new york","2","4","712","2975.71","Family Travelers","Exlcusive Discount"
"651818","44","91","8","84.88","F","Non_Married","No","usa","new york","2","4","504","1361.66","Regular Travelers","Free hotel Meal"
"651818","44","91","8","84.88","F","Non_Married","No","usa","new york","2","4","504","1361.66","Regular Travelers","Regular Traveler"
"651818","44","91","8","84.88","F","Non_Married","No","usa","new york","2","4","504","1361.66","Solo","Free hotel Meal"
"651818","44","91","8","84.88","F","Non_Married","No","usa","new york","2","4","504","1361.66","Solo","Regular Traveler"
"651828","43","112","9","92.22","F","Married","Yes","usa","phoenix","2","2","1258","3636.75","Group Travelers","One Night Free Hotel with Flight"
"652040","55","129","8","121.13","F","Non_Married","No","canada","calgary","3","6","1147.05","2344.97","Group Travelers","One Night Free Hotel with Flight"
"652359","39","108","9","90.56","F","Non_Married","No","usa","buffalo","3","6","4732","579.34","Regular Travelers","Free hotel Meal"
"652359","39","108","9","90.56","F","Non_Married","No","usa","buffalo","3","6","4732","579.34","Regular Travelers","Regular Traveler"
"652359","39","108","9","90.56","F","Non_Married","No","usa","buffalo","3","6","4732","579.34","Solo","Free hotel Meal"
"652359","39","108","9","90.56","F","Non_Married","No","usa","buffalo","3","6","4732","579.34","Solo","Regular Traveler"
"652416","42","119","8","111.63","F","Married","Yes","usa","honolulu","2","4","1042","6350.39","Family Travelers","Exlcusive Discount"
"652527","29","124","8","114.13","F","Non_Married","No","usa","akron","1","2","193","538.04","Business Traveler","Free Checking Bag"
"652737","34","198","8","185.00","F","Non_Married","Yes","usa","miami","1","2","2280","1762.41","Group Travelers","One Night Free Hotel with Flight"
"653281","39","241","8","225.38","F","Non_Married","No","canada","toronto","4","8","3900.5","1388.56","Frequent Traveler","No Cancellation Fee"
"653332","53","101","9","83.44","F","Married","Yes","usa","new york","1","2","600","2180.68","Family Travelers","Exlcusive Discount"
"653640","38","85","8","79.00","F","Married","Yes","usa","san jose","2","4","2426","7448.66","Group Travelers","One Night Free Hotel with Flight"
"653724","56","166","8","154.38","M","Married","No","canada","montreal","4","8","2057","1152.62","Frequent Traveler","No Cancellation Fee"
"653838","63","124","8","227.93","F","Married","No","canada","montreal","3","6","372","1574.09","Group Travelers","One Night Free Hotel with Flight"
"653852","49","108","8","100.00","F","Non_Married","No","usa","new york","1","2","0","1060.95","Business Traveler","Free Checking Bag"
"654233","39","146","8","136.38","F","Non_Married","No","usa","memphis","4","8","1429.20","1046.23","Frequent Traveler","No Cancellation Fee"
"654259","46","129","8","120.75","F","Married","No","usa","san diego","5","10","4196","2674.63","Frequent Traveler","No Cancellation Fee"
"654395","43","100","9","83.78","F","Married","Yes","canada","toronto","2","4","778","642.19","Family Travelers","Exlcusive Discount"
"654687","54","193","9","159.78","F","Non_Married","No","usa","kansas city","3","2","808.00","1807.65","Regular Travelers","Free hotel Meal"
"654687","54","193","9","159.78","F","Non_Married","No","usa","kansas city","3","2","808.00","1807.65","Regular Travelers","Regular Traveler"
"654687","54","193","9","159.78","F","Non_Married","No","usa","kansas city","3","2","808.00","1807.65","Solo","Free hotel Meal"
"654687","54","193","9","159.78","F","Non_Married","No","usa","kansas city","3","2","808.00","1807.65","Solo","Regular Traveler"
"654913","38","156","8","146.50","F","Married","No","canada","ottawa","2","2","6632","491.14","Couple Travelers","One Night Free Hotel with Flight"
"655051","35","139","8","129.75","F","Married","No","usa","long beach","1","2","280","4168.70","Couple Travelers","One Night Free Hotel with Flight"
"655300","53","116","8","106.50","F","Non_Married","No","usa","new orleans","2","4","1044.50","1466.48","Regular Travelers","Free hotel Meal"
"655300","53","116","8","106.50","F","Non_Married","No","usa","new orleans","2","4","1044.50","1466.48","Regular Travelers","Regular Traveler"
"655300","53","116","8","106.50","F","Non_Married","No","usa","new orleans","2","4","1044.50","1466.48","Solo","Free hotel Meal"
"655300","53","116","8","106.50","F","Non_Married","No","usa","new orleans","2","4","1044.50","1466.48","Solo","Regular Traveler"
"655499","68","109","8","102.13","F","Non_Married","No","usa","baltimore","2","2","965.6","3644.74","Group Travelers","One Night Free Hotel with Flight"
"656150","47","89","8","83.50","F","Married","Yes","usa","st. louis","1","2","801","662.38","Family Travelers","Exlcusive Discount"
"656346","48","115","8","105.88","F","Married","Yes","usa","chicago","2","4","1986","2111.90","Family Travelers","Exlcusive Discount"
"656422","38","175","8","163.38","F","Non_Married","No","canada","quebec","4","8","1400","3067.05","Frequent Traveler","No Cancellation Fee"
"656471","29","235","8","621.66","F","Non_Married","Yes","usa","new york","2","4","1712.50","677.06","Group Travelers","One Night Free Hotel with Flight"
"656560","40","102","8","96.25","F","Married","Yes","canada","london","1","2","464","1508.19","Family Travelers","Exlcusive Discount"
"656708","53","173","8","163.00","F","Married","Yes","canada","edmonton","2","4","586","2989.77","Family Travelers","Exlcusive Discount"
"656873","47","93","8","87.25","F","Non_Married","No","canada","ottawa","3","6","609","1915.24","Regular Travelers","Free hotel Meal"
"656873","47","93","8","87.25","F","Non_Married","No","canada","ottawa","3","6","609","1915.24","Regular Travelers","Regular Traveler"
"656873","47","93","8","87.25","F","Non_Married","No","canada","ottawa","3","6","609","1915.24","Solo","Free hotel Meal"
"656873","47","93","8","87.25","F","Non_Married","No","canada","ottawa","3","6","609","1915.24","Solo","Regular Traveler"
"656920","37","142","8","132.38","F","Married","No","usa","jacksonville","3","4","1464","1533.56","Group Travelers","One Night Free Hotel with Flight"
"657122","60","92","9","76.11","F","Married","Yes","canada","toronto","2","2","915","943.69","Family Travelers","Exlcusive Discount"
"657343","57","354","8","1044.75","F","Married","No","usa","corpus christi","1","2","810","2902.22","Couple Travelers","One Night Free Hotel with Flight"
"657591","38","125","8","116.38","F","Married","No","usa","fort worth","4","5","2163.35","2748.45","Group Travelers","One Night Free Hotel with Flight"
"657629","29","113","8","105.25","M","Non_Married","No","usa","phoenix","4","6","2095.70","2228.27","Group Travelers","One Night Free Hotel with Flight"
"657796","42","80","8","74.75","F","Married","Yes","usa","modesto","1","2","136","2960.37","Family Travelers","Exlcusive Discount"
"658528","49","87","8","80.25","F","Married","Yes","usa","sacramento","1","1","359","745.96","Family Travelers","Exlcusive Discount"
"658774","42","104","8","97.63","F","Non_Married","Yes","usa","milwaukee","2","2","8280","522.88","Family Travelers","Exlcusive Discount"
"659128","49","163","8","151.88","F","Married","Yes","usa","new york","5","9","1449.00","2835.15","Frequent Traveler","No Cancellation Fee"
"659161","40","122","8","113.38","F","Non_Married","No","usa","new york","5","10","2251","1493.53","Frequent Traveler","No Cancellation Fee"
"659162","40","160","8","148.13","M","Married","Yes","usa","phoenix","4","7","2865","3048.59","Group Travelers","One Night Free Hotel with Flight"
"659360","18","174","8","421.39","F","Non_Married","No","usa","new york","1","2","936","3838.58","Regular Travelers","Free hotel Meal"
"659360","18","174","8","421.39","F","Non_Married","No","usa","new york","1","2","936","3838.58","Regular Travelers","Regular Traveler"
"659360","18","174","8","421.39","F","Non_Married","No","usa","new york","1","2","936","3838.58","Solo","Free hotel Meal"
"659360","18","174","8","421.39","F","Non_Married","No","usa","new york","1","2","936","3838.58","Solo","Regular Traveler"
"659664","50","117","8","109.38","F","Non_Married","No","usa","oklahoma city","5","10","578","1929.19","Frequent Traveler","No Cancellation Fee"
"659744","48","119","8","109.38","F","Married","Yes","canada","montreal","4","4","4142.0","1862.54","Family Travelers","Exlcusive Discount"
"659832","44","115","8","106.50","F","Married","No","usa","los angeles","4","8","787.8","2750.94","Frequent Traveler","No Cancellation Fee"
"660110","26","110","8","102.63","F","Non_Married","No","usa","dallas","2","4","962","2689.61","Regular Travelers","Free hotel Meal"
"660110","26","110","8","102.63","F","Non_Married","No","usa","dallas","2","4","962","2689.61","Regular Travelers","Regular Traveler"
"660110","26","110","8","102.63","F","Non_Married","No","usa","dallas","2","4","962","2689.61","Solo","Free hotel Meal"
"660110","26","110","8","102.63","F","Non_Married","No","usa","dallas","2","4","962","2689.61","Solo","Regular Traveler"
"661639","36","124","8","116.00","F","Non_Married","No","usa","chicago","1","2","424","2241.82","Regular Travelers","Free hotel Meal"
"661639","36","124","8","116.00","F","Non_Married","No","usa","chicago","1","2","424","2241.82","Regular Travelers","Regular Traveler"
"661639","36","124","8","116.00","F","Non_Married","No","usa","chicago","1","2","424","2241.82","Solo","Free hotel Meal"
"661639","36","124","8","116.00","F","Non_Married","No","usa","chicago","1","2","424","2241.82","Solo","Regular Traveler"
"661697","40","118","8","110.88","F","Non_Married","No","usa","orlando","2","4","1100","1463.45","Group Travelers","One Night Free Hotel with Flight"
"662010","43","133","8","123.13","F","Married","No","usa","denver","4","8","3679","1724.99","Frequent Traveler","No Cancellation Fee"
"662535","42","52","8","48.38","F","Non_Married","No","usa","kansas city","1","2","238","659.92","Business Traveler","Free Checking Bag"
"662596","20","330","8","1021.13","F","Non_Married","No","usa","nashville","2","2","2880","1262.67","Regular Travelers","Free hotel Meal"
"662596","20","330","8","1021.13","F","Non_Married","No","usa","nashville","2","2","2880","1262.67","Regular Travelers","Regular Traveler"
"662596","20","330","8","1021.13","F","Non_Married","No","usa","nashville","2","2","2880","1262.67","Solo","Free hotel Meal"
"662596","20","330","8","1021.13","F","Non_Married","No","usa","nashville","2","2","2880","1262.67","Solo","Regular Traveler"
"663017","41","139","9","114.44","M","Married","No","usa","houston","4","8","3784.35","1965.48","Frequent Traveler","No Cancellation Fee"
"663376","43","96","8","89.63","M","Non_Married","Yes","usa","houston","1","2","0","1655.68","Family Travelers","Exlcusive Discount"
"663565","42","104","8","97.25","F","Non_Married","No","usa","san antonio","4","6","15620","2256.90","Group Travelers","One Night Free Hotel with Flight"
"664084","36","109","8","101.25","F","Non_Married","No","usa","new york","1","2","218","1060.95","Regular Travelers","Free hotel Meal"
"664084","36","109","8","101.25","F","Non_Married","No","usa","new york","1","2","218","1060.95","Regular Travelers","Regular Traveler"
"664084","36","109","8","101.25","F","Non_Married","No","usa","new york","1","2","218","1060.95","Solo","Free hotel Meal"
"664084","36","109","8","101.25","F","Non_Married","No","usa","new york","1","2","218","1060.95","Solo","Regular Traveler"
"664401","42","313","8","1004.75","F","Non_Married","No","usa","columbus","3","6","2188.80","7352.36","Regular Travelers","Free hotel Meal"
"664401","42","313","8","1004.75","F","Non_Married","No","usa","columbus","3","6","2188.80","7352.36","Regular Travelers","Regular Traveler"
"664401","42","313","8","1004.75","F","Non_Married","No","usa","columbus","3","6","2188.80","7352.36","Solo","Free hotel Meal"
"664401","42","313","8","1004.75","F","Non_Married","No","usa","columbus","3","6","2188.80","7352.36","Solo","Regular Traveler"
"664405","54","273","8","746.35","F","Married","Yes","canada","montreal","2","4","295.95","2207.85","Family Travelers","Exlcusive Discount"
"664617","60","172","8","162.50","F","Married","No","usa","memphis","4","2","4432","2591.18","Couple Travelers","One Night Free Hotel with Flight"
"664663","30","124","9","102.33","F","Non_Married","No","usa","chicago","5","8","2777.8","834.26","Frequent Traveler","No Cancellation Fee"
"664998","50","89","8","82.13","F","Married","No","usa","houston","2","4","240","1615.29","Group Travelers","One Night Free Hotel with Flight"
"665329","40","127","9","105.56","F","Non_Married","No","usa","new york","3","6","1003.0","1888.81","Group Travelers","One Night Free Hotel with Flight"
"665397","47","98","8","91.50","F","Married","No","usa","long beach","2","4","942","1024.12","Couple Travelers","One Night Free Hotel with Flight"
"665505","37","211","8","199.88","F","Non_Married","No","canada","ottawa","5","8","2501","1526.76","Frequent Traveler","No Cancellation Fee"
"665593","45","274","8","516.31","F","Married","No","usa","st. louis","4","8","2416.50","1667.47","Frequent Traveler","No Cancellation Fee"
"665676","36","118","8","111.13","M","Non_Married","Yes","usa","los angeles","1","2","402","1552.96","Family Travelers","Exlcusive Discount"
"665746","47","374","8","1116.88","F","Married","No","usa","boston","2","4","570","2576.16","Group Travelers","One Night Free Hotel with Flight"
"665887","48","158","8","147.13","F","Married","Yes","canada","toronto","5","5","1648","1827.21","Group Travelers","One Night Free Hotel with Flight"
"665892","32","177","8","164.63","F","Non_Married","Yes","usa","knoxville","5","7","3130.4","2091.75","Family Travelers","Exlcusive Discount"
"666049","32","104","8","96.25","F","Non_Married","No","canada","montreal","2","4","2442","1166.71","Group Travelers","One Night Free Hotel with Flight"
"666174","42","371","8","1058.75","M","Married","No","canada","toronto","2","4","604","2520.57","Couple Travelers","One Night Free Hotel with Flight"
"666292","26","125","8","400.28","F","Non_Married","No","usa","st. louis","1","2","5668","2490.37","Group Travelers","One Night Free Hotel with Flight"
"666718","46","132","8","121.38","F","Married","No","usa","memphis","2","4","209.00","1755.02","Couple Travelers","One Night Free Hotel with Flight"
"667536","26","68","8","64.13","F","Non_Married","No","usa","portland","2","4","198","3603.83","Regular Travelers","Free hotel Meal"
"667536","26","68","8","64.13","F","Non_Married","No","usa","portland","2","4","198","3603.83","Regular Travelers","Regular Traveler"
"667536","26","68","8","64.13","F","Non_Married","No","usa","portland","2","4","198","3603.83","Solo","Free hotel Meal"
"667536","26","68","8","64.13","F","Non_Married","No","usa","portland","2","4","198","3603.83","Solo","Regular Traveler"
"667718","38","307","8","999.75","F","Non_Married","No","usa","nashville","3","6","308","4255.63","Group Travelers","One Night Free Hotel with Flight"
"667916","48","137","9","113.56","F","Non_Married","No","canada","vancouver","3","6","657","7477.08","Regular Travelers","Free hotel Meal"
"667916","48","137","9","113.56","F","Non_Married","No","canada","vancouver","3","6","657","7477.08","Regular Travelers","Regular Traveler"
"667916","48","137","9","113.56","F","Non_Married","No","canada","vancouver","3","6","657","7477.08","Solo","Free hotel Meal"
"667916","48","137","9","113.56","F","Non_Married","No","canada","vancouver","3","6","657","7477.08","Solo","Regular Traveler"
"667981","48","123","8","114.13","F","Married","No","usa","san antonio","3","6","3270","1831.05","Couple Travelers","One Night Free Hotel with Flight"
"668083","22","63","8","58.88","M","Non_Married","No","canada","montreal","2","2","220","1886.58","Regular Travelers","Free hotel Meal"
"668083","22","63","8","58.88","M","Non_Married","No","canada","montreal","2","2","220","1886.58","Regular Travelers","Regular Traveler"
"668083","22","63","8","58.88","M","Non_Married","No","canada","montreal","2","2","220","1886.58","Solo","Free hotel Meal"
"668083","22","63","8","58.88","M","Non_Married","No","canada","montreal","2","2","220","1886.58","Solo","Regular Traveler"
"668172","34","117","8","109.38","F","Non_Married","No","usa","san francisco","3","6","1027","3877.19","Group Travelers","One Night Free Hotel with Flight"
"668677","30","130","8","121.00","F","Non_Married","No","usa","new york","2","4","870","1231.01","Group Travelers","One Night Free Hotel with Flight"
"668776","38","98","8","90.50","F","Married","Yes","usa","sacramento","3","4","4535.00","1655.82","Family Travelers","Exlcusive Discount"
"669140","64","63","9","52.56","F","Married","Yes","usa","detroit","2","2","288","1411.09","Family Travelers","Exlcusive Discount"
"669329","32","95","8","88.63","F","Non_Married","No","canada","vancouver","2","2","22356","1909.89","Group Travelers","One Night Free Hotel with Flight"
"669348","41","122","8","115.13","F","Married","No","usa","bakersfield","2","4","532","3340.59","Couple Travelers","One Night Free Hotel with Flight"
"669356","45","117","8","109.63","F","Non_Married","No","usa","philadelphia","1","2","705","2044.16","Regular Travelers","Free hotel Meal"
"669356","45","117","8","109.63","F","Non_Married","No","usa","philadelphia","1","2","705","2044.16","Regular Travelers","Regular Traveler"
"669356","45","117","8","109.63","F","Non_Married","No","usa","philadelphia","1","2","705","2044.16","Solo","Free hotel Meal"
"669356","45","117","8","109.63","F","Non_Married","No","usa","philadelphia","1","2","705","2044.16","Solo","Regular Traveler"
"669449","44","518","8","1966.25","F","Married","No","usa","tampa","3","6","2719.60","8205.90","Group Travelers","One Night Free Hotel with Flight"
"670471","40","87","8","80.88","F","Married","Yes","usa","louisville","2","4","916","1050.52","Family Travelers","Exlcusive Discount"
"670626","54","205","8","191.88","F","Married","No","canada","victoria","4","6","2220","2487.96","Couple Travelers","One Night Free Hotel with Flight"
"670971","42","90","8","84.25","F","Non_Married","No","usa","st. louis","1","2","0","1109.81","Business Traveler","Free Checking Bag"
"671066","49","179","8","165.75","F","Married","Yes","usa","providence","1","2","552","700.68","Family Travelers","Exlcusive Discount"
"671151","51","177","8","320.48","F","Married","No","usa","milwaukee","4","8","1270","1603.56","Frequent Traveler","No Cancellation Fee"
"671367","38","167","8","155.25","F","Non_Married","No","usa","austin","7","10","7798","1520.65","Frequent Traveler","No Cancellation Fee"
"671368","42","81","8","76.13","F","Married","No","usa","honolulu","1","2","804","5626.96","Couple Travelers","One Night Free Hotel with Flight"
"671975","52","114","8","106.00","F","Non_Married","No","canada","edmonton","3","6","685.85","2312.73","Regular Travelers","Free hotel Meal"
"671975","52","114","8","106.00","F","Non_Married","No","canada","edmonton","3","6","685.85","2312.73","Regular Travelers","Regular Traveler"
"671975","52","114","8","106.00","F","Non_Married","No","canada","edmonton","3","6","685.85","2312.73","Solo","Free hotel Meal"
"671975","52","114","8","106.00","F","Non_Married","No","canada","edmonton","3","6","685.85","2312.73","Solo","Regular Traveler"
"672009","51","157","8","146.13","F","Married","No","usa","indianapolis","2","4","828","2661.85","Group Travelers","One Night Free Hotel with Flight"
"672112","51","103","8","95.25","F","Married","Yes","usa","madison","4","4","1692","1303.54","Family Travelers","Exlcusive Discount"
"672468","38","109","8","102.38","F","Married","Yes","usa","oakland","5","8","3241.2","3746.87","Frequent Traveler","No Cancellation Fee"
"673076","21","84","9","68.89","F","Non_Married","No","usa","new york","1","2","346","592.36","Regular Travelers","Free hotel Meal"
"673076","21","84","9","68.89","F","Non_Married","No","usa","new york","1","2","346","592.36","Regular Travelers","Regular Traveler"
"673076","21","84","9","68.89","F","Non_Married","No","usa","new york","1","2","346","592.36","Solo","Free hotel Meal"
"673076","21","84","9","68.89","F","Non_Married","No","usa","new york","1","2","346","592.36","Solo","Regular Traveler"
"673874","51","158","8","147.00","F","Married","Yes","usa","anchorage","1","2","1331","3973.10","Family Travelers","Exlcusive Discount"
"674375","46","63","8","57.75","F","Married","No","usa","sacramento","2","2","1090.9","2265.35","Couple Travelers","One Night Free Hotel with Flight"
"675053","42","118","8","109.63","F","Non_Married","No","canada","victoria","3","6","2787","2274.84","Regular Travelers","Free hotel Meal"
"675053","42","118","8","109.63","F","Non_Married","No","canada","victoria","3","6","2787","2274.84","Regular Travelers","Regular Traveler"
"675053","42","118","8","109.63","F","Non_Married","No","canada","victoria","3","6","2787","2274.84","Solo","Free hotel Meal"
"675053","42","118","8","109.63","F","Non_Married","No","canada","victoria","3","6","2787","2274.84","Solo","Regular Traveler"
"675201","45","164","8","152.00","M","Non_Married","Yes","usa","phoenix","6","10","3100.45","3126.59","Frequent Traveler","No Cancellation Fee"
"675594","38","178","8","164.50","F","Non_Married","No","usa","newport news","3","6","473.4","1058.58","Regular Travelers","Free hotel Meal"
"675594","38","178","8","164.50","F","Non_Married","No","usa","newport news","3","6","473.4","1058.58","Regular Travelers","Regular Traveler"
"675594","38","178","8","164.50","F","Non_Married","No","usa","newport news","3","6","473.4","1058.58","Solo","Free hotel Meal"
"675594","38","178","8","164.50","F","Non_Married","No","usa","newport news","3","6","473.4","1058.58","Solo","Regular Traveler"
"676373","35","89","8","82.88","F","Married","Yes","usa","new york","2","2","2424","2180.68","Family Travelers","Exlcusive Discount"
